customer_id,age,gender,dependent_count,education_level,marital_status,estimated_income,months_on_book,total_relationship_count,months_inactive_12_mon,credit_limit,total_trans_amount,total_trans_count,avg_utilization_ratio
778928283,57,F,3,High School,Married,33000,39,3,2,2742.0,1389,32,0.846
712299858,62,M,1,High School,Married,32000,53,5,3,2077.0,1365,38,0.756
799224108,46,F,4,Graduate,Single,36000,40,5,1,6265.0,1715,43,0.31
809976033,49,M,2,Uneducated,Married,72000,44,6,3,7819.0,1582,25,0.2
716203308,52,M,3,Graduate,Single,106000,42,6,3,2731.0,1220,22,0.62
714871683,58,M,1,Uneducated,Married,44000,36,2,4,1438.3,715,13,0.373
716139933,54,M,0,High School,Married,101000,36,3,1,16286.0,2552,49,0.105
716984658,49,M,1,Graduate,Married,150000,39,3,2,34516.0,1106,31,0.0
713086008,58,F,3,High School,Married,31000,47,6,1,2609.0,1731,34,0.935
713773458,52,M,2,High School,Single,64000,45,5,3,7567.0,1435,32,0.155
719242533,41,M,5,High School,Married,62000,33,5,3,22770.0,1882,38,0.111
772712658,62,F,0,Uneducated,Married,21000,50,5,1,3791.0,2058,34,0.435
788868858,54,M,2,Graduate,Married,29000,39,4,4,2702.0,1658,32,0.932
811898133,40,F,3,High School,Divorced,29000,35,3,1,2555.0,1334,32,0.829
788808633,43,M,3,Graduate,Married,98000,26,5,3,2355.0,1441,29,0.463
779804208,53,F,2,Graduate,Single,58000,42,6,2,5332.0,1371,39,0.0
781391058,55,M,1,Uneducated,Single,56000,49,6,3,1443.0,1991,38,0.953
790134408,46,M,4,Graduate,Single,79000,39,6,2,10741.0,1278,22,0.07
788853258,41,M,1,Uneducated,Married,66000,25,3,2,7984.0,1734,39,0.188
711857733,49,M,3,Uneducated,Single,66000,32,3,2,18584.0,1330,34,0.135
822969858,61,F,0,Graduate,Married,63000,56,4,1,5585.0,1787,31,0.262
719554758,46,M,2,Uneducated,Married,110000,38,6,3,34516.0,1672,32,0.063
711643458,50,F,1,Uneducated,Married,29000,43,6,3,1438.3,1439,41,0.0
788830683,40,M,2,Graduate,Single,116000,24,5,1,2478.0,1558,31,0.82
807030858,51,M,4,High School,Single,185000,46,6,3,34516.0,1795,47,0.066
793059108,50,F,2,Graduate,Married,57000,44,6,2,2339.0,893,22,0.616
716568708,47,F,2,Graduate,Married,37000,36,6,3,2726.0,1099,27,0.0
828281733,43,M,4,Graduate,Married,159000,39,3,3,14881.0,1408,23,0.057
717229158,36,F,4,Graduate,Married,55000,36,6,3,1628.0,1893,15,0.595
715915458,47,F,2,Graduate,Married,30000,34,5,2,3156.0,1151,31,0.521
819129858,46,F,2,Graduate,Single,32000,41,5,3,4745.0,1519,31,0.268
713441958,46,M,2,High School,Married,188000,36,5,3,19727.0,1245,25,0.09
719091333,52,M,0,Uneducated,Married,63000,36,3,3,22720.0,1102,27,0.035
708666258,43,M,4,Post-Graduate,Married,41000,36,5,3,8129.0,1402,33,0.221
714914583,40,F,4,Graduate,Single,24000,27,6,2,3751.0,1060,30,0.405
714363858,54,F,4,High School,Married,26000,36,3,5,1594.0,1459,35,0.885
721347408,55,F,1,High School,Single,35000,43,4,2,2569.0,1456,39,0.546
809608533,49,F,4,Post-Graduate,Single,71000,44,6,3,18206.0,1439,48,0.087
772047183,45,M,4,High School,Married,42000,34,6,3,3104.0,1353,24,0.569
714217908,49,M,3,Graduate,Married,45000,41,5,3,2406.0,1173,32,0.648
714819183,63,M,1,Uneducated,Married,99000,36,5,2,24571.0,1746,28,0.08
716455683,40,F,3,High School,Single,35000,36,3,2,15534.0,1279,28,0.047
710865633,41,F,2,Graduate,Married,30000,33,4,2,12301.0,1307,29,0.183
752952108,37,M,4,Graduate,Married,99000,26,6,2,2846.0,1473,37,0.639
712595433,58,M,2,Uneducated,Unknown,131000,49,6,2,9788.0,1805,37,0.183
714982383,55,M,2,High School,Married,63000,36,4,3,7231.0,1421,23,0.329
813814008,53,F,1,High School,Married,37000,48,6,3,2324.0,1272,37,0.678
794545983,57,M,2,Graduate,Married,94000,40,3,2,12208.0,1409,34,0.162
708288108,43,M,4,Post-Graduate,Unknown,100000,30,2,5,5639.0,647,15,0.274
715585158,58,M,1,Graduate,Married,68000,46,3,3,10021.0,1275,25,0.161
810449883,64,M,0,Graduate,Married,35000,56,6,1,2215.0,1270,27,0.865
789863208,54,F,2,Graduate,Married,24000,44,3,2,2027.0,1702,37,0.73
715022133,53,M,2,Graduate,Married,62000,47,6,2,6363.0,1256,26,0.183
712506708,39,F,3,College,Single,25000,25,6,1,3920.0,3178,53,0.512
715699983,56,M,3,High School,Married,72000,36,5,1,9226.0,1626,29,0.134
818942433,54,F,4,Uneducated,Divorced,38000,49,6,1,9376.0,1562,33,0.137
712459233,59,F,1,Post-Graduate,Married,57000,46,5,3,1944.0,1960,57,0.692
716545383,42,M,3,Uneducated,Single,42000,36,3,1,9599.0,1154,38,0.162
721144383,42,M,4,Graduate,Married,70000,28,5,1,28202.0,1629,38,0.03
821837958,43,M,3,College,Unknown,118000,39,3,3,24850.0,1226,25,0.067
804359133,55,M,0,High School,Married,138000,49,5,3,3805.0,1743,27,0.587
713308683,52,M,1,Uneducated,Single,81000,37,5,2,2733.0,1139,39,0.478
788780958,46,M,1,Uneducated,Unknown,57000,27,6,3,12781.0,1073,21,0.098
717354558,57,M,2,Uneducated,Married,144000,40,3,3,3106.0,683,17,0.361
798473808,48,M,3,College,Married,82000,42,3,3,7477.0,1159,32,0.0
712372158,45,M,4,Graduate,Married,193000,33,6,1,34516.0,1859,47,0.06
715192308,48,M,2,High School,Married,199000,36,6,5,29963.0,1205,28,0.07
708813033,47,M,1,Graduate,Single,42000,36,5,3,6509.0,1409,37,0.312
714639783,42,M,3,College,Married,75000,34,3,3,13450.0,1000,18,0.0
709311633,41,M,2,Graduate,Unknown,66000,36,6,2,27000.0,1209,39,0.0
709470858,51,M,4,College,Married,182000,31,5,2,34516.0,1366,25,0.036
717292758,55,F,2,Graduate,Single,21000,47,5,3,6347.0,1161,44,0.0
779241783,67,M,1,Uneducated,Married,45000,49,4,3,3106.0,1512,38,0.539
715205358,39,M,1,Graduate,Married,75000,31,4,1,2536.0,1750,35,0.36
778871508,54,M,3,Post-Graduate,Single,71000,35,6,3,13048.0,1170,24,0.15
779462433,55,F,2,High School,Married,23000,37,3,3,2453.0,2218,50,0.395
710147958,47,M,3,High School,Married,43000,36,3,2,16138.0,1198,33,0.077
709864833,49,M,2,Post-Graduate,Married,64000,38,3,2,8077.0,1329,26,0.243
778868958,42,F,2,Graduate,Married,36000,23,3,3,1929.0,857,36,0.867
717276708,57,M,2,High School,Single,103000,36,3,3,3127.0,1470,30,0.805
710004933,44,M,5,Uneducated,Married,67000,36,3,3,8645.0,1435,25,0.168
753606108,56,M,3,Graduate,Single,64000,49,3,1,1438.3,1093,22,0.0
710940183,49,F,3,Graduate,Married,31000,38,6,3,2185.0,715,20,0.0
718927533,45,M,3,Graduate,Single,80000,32,5,2,24487.0,1512,42,0.103
719337408,63,M,0,High School,Married,76000,36,6,2,2567.0,2399,43,0.0
772308408,44,M,3,Graduate,Single,94000,33,6,3,4131.0,906,22,0.19
712981383,44,F,4,College,Married,31000,37,3,2,10790.0,1052,16,0.179
790099758,40,M,3,High School,Married,52000,33,4,3,6884.0,975,11,0.145
709547658,39,M,2,Uneducated,Single,63000,36,5,3,13961.0,783,20,0.093
778770783,42,M,4,High School,Married,86000,30,6,1,29801.0,990,21,0.064
713134458,54,M,3,High School,Married,176000,43,4,1,13219.0,1097,24,0.0
712159083,58,F,4,Doctorate,Married,33000,46,2,3,2536.0,901,35,0.0
713639958,46,F,4,Graduate,Divorced,37000,36,5,3,9478.0,1327,41,0.087
771180033,47,F,4,College,Divorced,49000,34,6,1,3502.0,1814,31,0.529
717916758,67,F,0,Post-Graduate,Married,65000,56,4,3,10509.0,1365,34,0.227
711089733,50,F,2,College,Divorced,33000,36,3,3,1491.0,1058,34,0.0
716988633,55,M,0,High School,Divorced,71000,46,6,1,9734.0,1476,38,0.0
779031033,46,F,2,Graduate,Married,57000,22,6,1,2305.0,1230,36,0.706
716302383,47,F,4,Uneducated,Married,56000,36,3,1,14241.0,1581,44,0.146
718281408,36,F,2,Post-Graduate,Married,50000,25,3,1,4789.0,1534,29,0.262
721333233,40,M,4,Doctorate,Divorced,76000,34,4,2,23138.0,1612,39,0.075
794496033,57,M,2,Uneducated,Single,109000,38,6,1,23008.0,1302,36,0.099
710519433,48,M,1,Post-Graduate,Divorced,85000,36,3,1,3131.0,1439,40,0.804
814995933,58,F,3,Graduate,Married,26000,53,5,3,5798.0,1724,45,0.309
721469433,48,M,3,Graduate,Single,51000,36,5,2,6880.0,1784,35,0.202
788386908,48,M,3,Graduate,Unknown,114000,41,3,2,34516.0,1156,29,0.044
717198633,53,F,2,College,Married,41000,34,6,2,2075.0,2556,49,0.708
767695083,50,M,2,Graduate,Married,82000,44,3,3,4589.0,1590,37,0.0
711791583,52,F,1,Graduate,Single,38000,40,1,2,2317.0,884,19,0.0
712315683,53,F,2,Uneducated,Single,30000,45,1,1,1981.0,973,25,0.766
710038008,56,F,1,Graduate,Single,53000,47,3,2,6038.0,1447,30,0.0
789129033,44,M,5,Graduate,Single,96000,32,5,3,14910.0,1150,26,0.059
718349058,49,M,3,High School,Married,114000,39,3,3,29659.0,1193,21,0.039
789842283,54,M,2,Graduate,Married,70000,42,3,3,4320.0,706,21,0.0
714513033,39,F,1,Graduate,Single,52000,36,6,1,11213.0,1257,23,0.0
714717483,39,F,3,Uneducated,Divorced,41000,29,5,1,26181.0,1303,35,0.0
714900408,41,F,4,High School,Single,37000,31,3,1,5773.0,1306,39,0.0
719418933,53,M,2,Uneducated,Married,110000,36,1,3,4503.0,748,20,0.0
720115683,47,M,3,Uneducated,Married,98000,36,6,2,29770.0,1774,42,0.053
779504058,46,F,2,Post-Graduate,Married,22000,28,5,1,5014.0,1209,25,0.381
795979833,53,F,1,High School,Married,39000,47,6,1,3445.0,1074,31,0.312
717392358,60,M,1,Graduate,Married,94000,50,6,2,23412.0,1786,50,0.046
718640508,59,F,0,Graduate,Single,33000,46,4,1,3044.0,1456,36,0.529
803366358,38,M,1,Graduate,Single,63000,29,5,2,14596.0,1300,25,0.15
709230708,56,M,4,Uneducated,Single,29000,36,3,2,3864.0,1470,42,0.428
781794708,35,M,3,Post-Graduate,Unknown,110000,29,2,1,17030.0,715,25,0.112
801383808,50,M,3,Graduate,Single,68000,44,4,2,23090.0,1198,24,0.036
710677608,53,M,2,Post-Graduate,Unknown,115000,36,4,2,29205.0,1556,43,0.041
708217758,63,M,2,Graduate,Married,74000,49,5,2,14035.0,1606,30,0.147
714272658,43,F,2,Uneducated,Single,34000,24,2,3,2962.0,929,31,0.85
717469158,46,M,2,Graduate,Married,108000,30,6,3,18578.0,1606,54,0.075
711864783,61,M,1,Uneducated,Single,70000,46,5,3,2201.0,1199,32,0.517
719407983,37,F,0,Post-Graduate,Married,26000,25,4,3,2061.0,2400,60,0.72
710665533,42,F,5,Doctorate,Married,43000,23,4,2,24602.0,1337,44,0.067
716804283,41,M,2,Uneducated,Divorced,173000,29,3,2,15911.0,1270,33,0.056
767294658,56,M,2,College,Single,143000,50,2,2,16867.0,654,14,0.0
709122483,56,M,3,Graduate,Married,78000,37,3,3,2783.0,1909,54,0.548
708241233,52,F,3,Post-Graduate,Single,25000,47,3,3,2972.0,922,25,0.0
717860358,40,F,3,High School,Single,56000,36,5,3,5124.0,1158,42,0.436
789337233,63,M,1,Graduate,Married,48000,53,6,6,2880.0,1323,26,0.82
720902133,58,M,1,High School,Single,50000,46,4,1,5579.0,1025,35,0.0
721043058,58,M,4,High School,Married,62000,44,5,1,12010.0,1700,35,0.179
711870333,46,M,2,Uneducated,Divorced,105000,36,6,3,34516.0,1628,51,0.046
708398283,37,F,1,Graduate,Married,51000,29,5,2,4394.0,1377,32,0.201
715878183,46,M,4,Graduate,Single,106000,35,4,3,18325.0,1517,33,0.039
719451483,46,F,4,Post-Graduate,Married,35000,37,5,3,3773.0,1528,25,0.523
709110633,41,M,1,Graduate,Single,85000,29,5,1,21684.0,1329,24,0.081
721059033,48,F,3,High School,Divorced,43000,40,4,1,1919.0,1505,33,0.403
779912283,49,F,3,Graduate,Single,43000,33,5,3,9995.0,1172,38,0.171
717701733,44,M,2,Graduate,Married,93000,35,3,2,11910.0,1646,39,0.176
709913733,39,F,3,College,Married,37000,36,4,2,2279.0,1693,32,0.671
718768158,57,M,1,College,Single,54000,48,3,1,3539.0,1336,23,0.0
721375308,48,M,3,High School,Married,88000,36,5,1,30579.0,1289,19,0.044
711374283,47,M,3,High School,Single,117000,42,4,1,24480.0,1416,32,0.079
822893133,56,F,1,Uneducated,Divorced,42000,52,6,1,17561.0,1608,33,0.0
778465533,54,F,0,College,Married,34000,40,3,1,1638.0,1885,51,0.0
712138983,54,M,1,Graduate,Married,73000,36,3,3,2947.0,1744,53,0.752
716920908,52,M,4,High School,Married,103000,42,6,1,5738.0,1922,48,0.194
708095133,43,M,4,Graduate,Unknown,121000,34,5,2,33304.0,1448,29,0.055
711195558,59,M,1,College,Single,49000,48,6,3,7251.0,1300,36,0.221
772735758,44,M,1,College,Married,30000,34,6,2,2885.0,1366,31,0.657
712024908,56,F,1,College,Married,29000,36,6,2,2641.0,1439,39,0.476
778239933,45,F,4,Graduate,Married,22000,35,6,3,2801.0,1241,46,0.729
714893733,55,M,1,High School,Married,100000,45,3,3,16794.0,1917,33,0.048
754886958,48,F,3,College,Divorced,48000,41,4,1,9336.0,1391,39,0.179
710104908,56,F,5,College,Single,37000,43,4,1,2763.0,1246,31,0.911
710558883,41,M,3,Uneducated,Married,77000,36,5,3,17391.0,1248,27,0.06
713827383,65,F,1,High School,Married,22000,36,3,2,3198.0,1936,44,0.78
720267033,34,M,4,Post-Graduate,Single,90000,26,3,3,5100.0,2375,63,0.35
712049208,56,M,3,Post-Graduate,Married,68000,39,3,1,3955.0,1238,25,0.636
708688608,62,F,1,High School,Married,20000,48,5,3,3140.0,1626,41,0.632
716223708,45,F,3,Uneducated,Single,29000,36,3,3,4028.0,791,22,0.176
713217858,38,F,2,Uneducated,Single,25000,32,5,3,2264.0,1204,28,0.0
819352983,49,M,3,High School,Unknown,179000,44,5,2,21620.0,1300,33,0.093
711019308,58,M,2,High School,Single,63000,45,3,2,6385.0,1612,47,0.24
768600558,41,F,4,Graduate,Single,48000,31,4,2,2375.0,1071,28,0.698
710202783,33,M,2,Graduate,Married,79000,13,3,3,1963.0,1378,37,0.877
712899333,47,F,4,College,Single,37000,37,6,2,4256.0,1100,29,0.255
767036433,56,F,1,Graduate,Married,26000,49,5,1,5097.0,2052,45,0.226
793473033,51,M,1,Graduate,Single,76000,45,3,2,3228.0,1349,33,0.78
721232058,49,M,1,Graduate,Unknown,55000,41,6,1,20231.0,1215,36,0.048
719443683,50,M,1,Graduate,Single,137000,39,3,2,27512.0,1149,25,0.078
715449333,55,F,3,High School,Married,44000,47,5,2,1929.0,2354,50,0.798
717998058,26,M,0,Graduate,Single,34000,13,6,3,2585.0,2644,40,0.781
779610033,58,M,1,College,Married,88000,47,3,3,12151.0,918,14,0.148
827332983,46,M,3,High School,Single,81000,42,3,2,34516.0,1362,31,0.061
721183983,48,M,4,High School,Married,197000,31,6,3,34516.0,1222,37,0.029
718426533,42,M,4,Uneducated,Divorced,69000,32,4,1,5504.0,1364,32,0.0
710698233,37,M,4,Graduate,Married,92000,28,4,1,10021.0,1463,40,0.12
780253533,63,F,0,Graduate,Married,23000,49,5,3,3558.0,1631,31,0.651
793581933,50,M,3,High School,Single,44000,44,4,3,19853.0,1878,55,0.076
719229708,41,F,1,High School,Single,53000,31,6,3,4969.0,1489,32,0.169
715158483,48,F,3,Graduate,Divorced,25000,40,3,2,3117.0,1437,37,0.514
809296308,46,M,2,College,Single,101000,41,4,2,21526.0,1313,37,0.108
778176108,61,M,0,High School,Single,79000,51,4,2,5504.0,1290,38,0.257
796532958,59,F,0,College,Married,22000,53,4,3,5512.0,1975,49,0.204
709345008,53,F,2,Doctorate,Married,38000,39,1,2,1438.3,807,22,0.0
717049533,39,F,3,Doctorate,Unknown,50000,28,5,3,7262.0,1438,28,0.202
719366358,51,M,3,High School,Married,127000,40,6,3,7319.0,1233,29,0.231
721417233,45,M,2,Graduate,Married,66000,25,3,5,1438.3,709,27,0.0
711622683,48,M,4,Graduate,Single,67000,30,4,3,7712.0,1597,39,0.18
714578283,47,M,1,Graduate,Married,75000,37,6,3,2053.0,1283,28,0.0
769574883,41,M,2,High School,Married,41000,32,3,1,12804.0,1101,37,0.197
717643608,48,M,4,College,Married,99000,36,3,3,26443.0,1593,36,0.061
709198158,50,F,4,Graduate,Single,22000,36,6,2,3125.0,1631,46,0.617
712419708,56,F,2,Post-Graduate,Married,30000,48,6,1,4930.0,2194,53,0.458
709103358,39,F,2,College,Single,21000,36,6,3,9476.0,1128,27,0.0
716966808,47,M,1,Graduate,Married,88000,37,6,3,11722.0,1497,35,0.142
772264383,44,M,2,Graduate,Single,192000,33,4,1,13301.0,1385,50,0.0
721057758,61,F,1,Doctorate,Married,74000,47,4,2,1438.3,1449,27,0.0
769137108,43,F,2,Post-Graduate,Married,32000,37,3,3,1438.3,974,28,0.0
717640083,59,M,1,High School,Married,72000,36,3,2,6705.0,731,18,0.0
716445783,42,F,2,Uneducated,Married,58000,31,4,2,22718.0,1191,37,0.0
708579633,40,M,4,College,Divorced,52000,28,4,2,23981.0,1421,34,0.075
718715583,65,M,2,Graduate,Married,31000,56,4,2,2318.0,1256,35,0.436
778686408,48,M,1,College,Married,64000,29,4,3,19324.0,1744,50,0.054
715015683,44,M,2,Graduate,Single,55000,34,5,3,5331.0,1766,39,0.374
805254708,36,F,4,Graduate,Married,38000,31,5,2,15700.0,2229,48,0.081
710462433,45,M,4,Graduate,Single,74000,30,6,2,17625.0,1773,39,0.051
721342383,39,M,2,Graduate,Married,83000,34,6,3,17438.0,1860,37,0.0
720179883,40,M,4,College,Unknown,80000,25,3,3,1962.0,1179,27,0.0
794977533,62,M,0,High School,Married,71000,56,3,3,8077.0,906,16,0.0
779445108,26,M,0,Graduate,Single,53000,13,6,1,3290.0,2781,54,0.491
718193958,60,M,0,Uneducated,Single,33000,53,5,3,2402.0,1650,53,0.719
710955633,54,F,3,Doctorate,Single,24000,42,6,1,9256.0,1446,37,0.216
716149383,62,M,0,Graduate,Married,69000,36,6,3,3674.0,1703,48,0.244
752604633,57,M,2,College,Married,45000,50,2,5,6462.0,761,17,0.0
713889933,59,M,0,Graduate,Single,56000,48,4,2,1638.0,1536,44,0.0
709446783,46,M,4,Graduate,Single,77000,38,3,3,4335.0,1373,36,0.572
789115833,44,M,4,High School,Single,62000,32,5,3,3233.0,1256,29,0.32
711242058,48,M,4,College,Single,115000,36,1,3,11862.0,643,16,0.212
787623858,43,M,2,Uneducated,Divorced,131000,24,4,2,34516.0,1215,45,0.056
709040508,57,M,4,Uneducated,Married,158000,38,6,6,19802.0,2244,58,0.099
708864708,46,M,3,College,Unknown,99000,36,4,2,24869.0,1409,36,0.07
717758583,40,M,3,High School,Unknown,73000,36,4,2,3624.0,1469,23,0.545
715416633,54,M,1,Uneducated,Married,89000,36,4,1,6175.0,1847,59,0.155
717956283,57,F,1,Graduate,Single,49000,48,5,1,10953.0,1277,29,0.178
721379433,44,M,4,Graduate,Married,73000,28,6,2,11338.0,1227,24,0.0
712027683,47,F,2,Doctorate,Married,26000,35,3,2,5544.0,1336,38,0.214
716027208,47,M,4,Doctorate,Married,67000,36,4,1,19665.0,1110,58,0.036
720475233,50,F,2,High School,Married,31000,43,6,2,2927.0,1474,26,0.482
712275108,53,F,3,College,Married,58000,33,4,3,5146.0,1955,44,0.314
718121658,56,M,1,College,Married,75000,44,5,3,1704.0,660,17,0.0
711593808,55,M,1,High School,Married,61000,46,2,2,1438.3,888,18,0.0
716222808,53,F,4,High School,Married,36000,36,6,1,2974.0,1785,45,0.393
718731183,61,M,1,Uneducated,Married,47000,49,1,2,5472.0,705,14,0.144
788779008,57,M,2,High School,Married,78000,38,3,1,2736.0,1211,25,0.666
710404533,50,M,2,Graduate,Married,109000,37,6,2,1438.3,1391,40,0.599
711173058,56,F,2,College,Married,54000,45,4,3,5406.0,1407,29,0.33
715383108,52,M,2,Graduate,Single,140000,44,5,1,34516.0,1616,50,0.063
711697158,60,M,0,Graduate,Married,30000,36,6,2,1976.0,1498,43,0.663
709186983,49,M,4,Uneducated,Married,106000,40,3,1,8714.0,1536,38,0.258
808964433,46,F,4,Doctorate,Divorced,38000,41,4,1,8693.0,1594,45,0.159
711948333,42,M,1,Uneducated,Married,99000,36,6,1,9247.0,1190,30,0.077
710541858,45,M,3,High School,Married,36000,33,6,5,7717.0,1248,37,0.185
713865333,45,F,4,Uneducated,Married,39000,38,3,4,4908.0,827,21,0.0
797707008,44,F,3,Doctorate,Married,33000,38,6,1,7222.0,920,18,0.0
713490483,61,M,0,Uneducated,Single,118000,48,6,2,21740.0,1755,54,0.0
720370533,55,M,3,Uneducated,Married,67000,44,3,2,2323.0,804,15,0.0
779743908,44,M,4,Graduate,Divorced,63000,29,4,2,7788.0,1196,30,0.0
718675158,55,F,1,Graduate,Married,26000,36,4,1,1438.3,850,22,0.251
710784333,57,M,2,Graduate,Married,181000,36,3,2,23700.0,1644,28,0.055
816596583,45,M,2,Doctorate,Married,113000,40,6,3,11710.0,1749,50,0.059
717517758,57,F,0,High School,Married,50000,45,3,2,2278.0,2307,45,0.371
712880283,31,M,0,Uneducated,Married,47000,22,3,3,4048.0,1757,45,0.275
753226158,34,F,2,Graduate,Married,27000,24,6,2,3663.0,1826,35,0.506
720605808,53,F,1,Graduate,Single,28000,36,2,2,1438.3,799,17,0.0
758317233,35,F,1,College,Single,118000,28,4,5,3518.0,2121,60,0.448
711028308,44,F,4,Graduate,Married,34000,36,4,1,1717.0,1468,29,0.0
814852533,50,M,1,Graduate,Married,87000,45,3,2,16813.0,1482,46,0.07
711526533,33,M,3,Post-Graduate,Married,109000,25,4,2,16434.0,1726,37,0.128
804403908,50,M,3,Graduate,Single,72000,45,4,2,21872.0,1806,31,0.051
716999883,51,M,4,High School,Married,95000,41,5,2,15897.0,1405,43,0.09
716452083,56,F,4,College,Married,25000,46,5,3,4271.0,2052,50,0.269
787599258,55,F,3,Graduate,Single,27000,29,6,1,7361.0,1175,34,0.178
714495258,26,M,0,College,Single,31000,36,4,1,1438.3,1786,37,0.333
717713283,42,F,3,Graduate,Married,20000,33,6,3,8628.0,1675,58,0.125
789317883,54,M,2,College,Married,80000,44,4,3,18750.0,1200,36,0.091
714500883,44,F,3,Graduate,Married,24000,36,4,2,21242.0,1283,37,0.039
789467508,65,F,0,Graduate,Married,47000,56,5,3,2961.0,1937,57,0.53
710317758,38,F,3,High School,Married,21000,29,4,2,11327.0,2033,38,0.135
711231558,58,M,3,High School,Married,74000,40,6,1,8308.0,1915,37,0.303
716829483,39,F,3,Post-Graduate,Married,57000,28,4,2,3249.0,1988,36,0.682
779713608,52,M,2,High School,Married,140000,36,5,1,2981.0,1648,30,0.456
711628458,45,F,3,Graduate,Married,22000,31,4,1,8829.0,1902,45,0.102
718943508,42,M,3,Uneducated,Single,91000,33,3,3,3714.0,1454,35,0.584
770724558,42,M,2,College,Married,66000,28,6,1,7340.0,838,24,0.0
783561558,57,M,4,Post-Graduate,Married,123000,51,4,2,16952.0,1918,61,0.0
719309958,55,M,3,Doctorate,Single,95000,35,4,1,20865.0,837,25,0.0
788785083,44,F,3,College,Unknown,32000,25,6,3,3083.0,4311,78,0.337
780481308,37,F,3,Graduate,Married,145000,24,3,2,10584.0,1567,33,0.146
711757383,50,F,3,Graduate,Married,30000,42,4,1,2240.0,1905,39,0.0
787550808,51,M,2,Graduate,Married,57000,40,5,1,12240.0,1422,26,0.128
779863533,37,M,1,Graduate,Married,81000,21,6,2,5120.0,1680,32,0.0
714529233,36,F,2,Graduate,Married,21000,24,3,1,3124.0,1652,41,0.51
708177333,51,F,2,High School,Married,21000,36,5,3,11261.0,1158,26,0.221
812019933,65,M,1,Uneducated,Married,42000,56,3,3,2468.0,1797,46,0.819
708557358,43,M,2,College,Married,68000,28,4,2,22157.0,1911,55,0.061
713580633,46,M,3,Graduate,Married,56000,32,6,2,11477.0,1260,27,0.0
711466533,43,F,2,Graduate,Married,28000,33,5,2,3933.0,1489,45,0.217
802276683,56,M,3,Graduate,Married,90000,50,3,3,8022.0,1794,31,0.171
780913308,43,M,3,Graduate,Single,71000,34,6,2,13771.0,1510,42,0.183
808897683,53,M,1,Graduate,Single,107000,48,3,3,30271.0,3231,47,0.046
719428308,50,M,2,High School,Unknown,64000,41,6,2,3244.0,1274,32,0.543
713010483,43,F,3,Graduate,Married,40000,36,6,1,2936.0,1572,57,0.81
717006333,54,M,3,High School,Married,95000,36,6,1,1438.3,1935,41,0.788
787621158,33,M,2,Graduate,Married,72000,25,6,3,6242.0,2187,59,0.079
716924058,58,F,2,Uneducated,Married,57000,49,3,1,6175.0,1417,25,0.189
720916683,41,M,3,Graduate,Single,90000,26,4,3,11806.0,1465,31,0.153
720923658,48,M,3,Post-Graduate,Single,72000,39,5,2,4734.0,1570,45,0.202
712710708,55,M,2,High School,Single,41000,36,5,2,6244.0,1445,40,0.403
